Países,Quantidade (Kg),Valor (US$),Ano,Preco_fechamento,Cambio%,Cambio,Minimo,Maximo,Quantidade (L),Valor (R$),Valor (L) US$,Valor (L) R$,CONTINENTE,Market_Share,Quantidade_Volume
Croácia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Cuba,62791,72229.0,2017,3.31,+1.78%,3.19,3.04,3.41,63106.53,230410.51,1.14,3.65,América do Norte e Central,1.01,Alto
Curaçao,12340,23011.0,2017,3.31,+1.78%,3.19,3.04,3.41,12402.01,73405.09,1.86,5.92,,0.32,Médio
Dinamarca,581,2829.0,2017,3.31,+1.78%,3.19,3.04,3.41,583.92,9024.51,4.84,15.46,Europa,0.04,Muito Baixo
Dominica,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
El Salvador,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Emirados Arabes Unidos,675,3302.0,2017,3.31,+1.78%,3.19,3.04,3.41,678.39,10533.38,4.87,15.53,,0.05,Muito Baixo
Equador,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Eslováquia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Espanha,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Estados Unidos,132688,1523699.0,2017,3.31,+1.78%,3.19,3.04,3.41,133354.77,4860599.81,11.43,36.45,,21.35,Alto
Estônia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Filipinas,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Finlândia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
França,4253,21654.0,2017,3.31,+1.78%,3.19,3.04,3.41,4274.37,69076.26,5.07,16.16,Europa,0.3,Médio
Gabão,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Gana,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Gibraltar,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Granada,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Grécia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Guatemala,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Guiana,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Guiana Francesa,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Guine Bissau,48,90.0,2017,3.31,+1.78%,3.19,3.04,3.41,48.24,287.1,1.87,5.95,,0.0,Muito Baixo
Guine Equatorial,2639,30563.0,2017,3.31,+1.78%,3.19,3.04,3.41,2652.26,97495.97,11.52,36.76,,0.43,Baixo
Haiti,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Honduras,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Hong Kong,1934,8180.0,2017,3.31,+1.78%,3.19,3.04,3.41,1943.72,26094.2,4.21,13.42,,0.11,Baixo
Hungria,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilha de Man,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilhas Virgens,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Índia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Indonésia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irã,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Iraque,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irlanda,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Itália,468,2248.0,2017,3.31,+1.78%,3.19,3.04,3.41,470.35,7171.12,4.78,15.25,Europa,0.03,Muito Baixo
Jamaica,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Japão,33909,92886.0,2017,3.31,+1.78%,3.19,3.04,3.41,34079.4,296306.34,2.73,8.69,Ásia,1.3,Alto
Jordânia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Letônia,387,3723.0,2017,3.31,+1.78%,3.19,3.04,3.41,388.94,11876.37,9.57,30.54,Europa,0.05,Muito Baixo
Líbano,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Libéria,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Luxemburgo,2719,21947.0,2017,3.31,+1.78%,3.19,3.04,3.41,2732.66,70010.93,8.03,25.62,Europa,0.31,Baixo
Macau,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malásia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Malavi,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malta,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilhas Marshall,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Martinica,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Mauritânia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
México,664,2292.0,2017,3.31,+1.78%,3.19,3.04,3.41,667.34,7311.48,3.43,10.96,América do Norte e Central,0.03,Muito Baixo
Moçambique,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Montenegro,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Namíbia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Nicarágua,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Nigéria,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Noruega,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Nova Caledônia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Nova Zelândia,1678,8140.0,2017,3.31,+1.78%,3.19,3.04,3.41,1686.43,25966.6,4.83,15.4,Austrália/Oceania,0.11,Baixo
Omã,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Países Baixos,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Palau,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Panamá,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Paraguai,2393468,4274650.0,2017,3.31,+1.78%,3.19,3.04,3.41,2405495.48,13636133.5,1.78,5.67,América do Sul,59.91,Alto
Peru,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Pitcairn,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Polônia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Porto Rico,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Portugal,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Quênia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Reino Unido,60711,242883.0,2017,3.31,+1.78%,3.19,3.04,3.41,61016.08,774796.77,3.98,12.7,Europa,3.4,Alto
República Dominicana,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Rússia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
São Cristóvão e Névis,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,,0.0,Sem Volume
São Tomé e Príncipe,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
São Vicente e Granadinas,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Senegal,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Serra Leoa,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Sérvia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Singapura,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Suazilândia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Suécia,15445,64953.0,2017,3.31,+1.78%,3.19,3.04,3.41,15522.61,207200.07,4.18,13.35,Europa,0.91,Alto
Suíça,6525,74816.0,2017,3.31,+1.78%,3.19,3.04,3.41,6557.79,238663.04,11.41,36.39,Europa,1.05,Médio
Suriname,3690,5638.0,2017,3.31,+1.78%,3.19,3.04,3.41,3708.54,17985.22,1.52,4.85,América do Sul,0.08,Baixo
Tailândia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Taiwan,14988,43954.0,2017,3.31,+1.78%,3.19,3.04,3.41,15063.32,140213.26,2.92,9.31,Ásia,0.62,Alto
Tanzânia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
República Tcheca,2746,16947.0,2017,3.31,+1.78%,3.19,3.04,3.41,2759.8,54060.93,6.14,19.59,,0.24,Baixo
Togo,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Toquelau,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Trinidade Tobago,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Tunísia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Turquia,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Tuvalu,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Uruguai,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Vanuatu,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Venezuela,680,2646.0,2017,3.31,+1.78%,3.19,3.04,3.41,683.42,8440.74,3.87,12.35,América do Sul,0.04,Muito Baixo
Vietnã,0,0.0,2017,3.31,+1.78%,3.19,3.04,3.41,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Afeganistão,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
África do Sul,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Alemanha,10794,45382.0,2018,3.88,+17.17%,3.66,3.12,4.22,10848.24,166098.12,4.18,15.31,Europa,0.61,Alto
Angola,477,709.0,2018,3.88,+17.17%,3.66,3.12,4.22,479.4,2594.94,1.48,5.41,África,0.01,Muito Baixo
Anguilla,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Antígua e Barbuda,37,191.0,2018,3.88,+17.17%,3.66,3.12,4.22,37.19,699.06,5.14,18.8,América do Norte e Central,0.0,Muito Baixo
Antilhas Holandesas,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Arábia Saudita,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Argélia,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Argentina,15711,59150.0,2018,3.88,+17.17%,3.66,3.12,4.22,15789.95,216489.0,3.75,13.71,América do Sul,0.79,Alto
Aruba,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Austrália,2055,6902.0,2018,3.88,+17.17%,3.66,3.12,4.22,2065.33,25261.32,3.34,12.23,Austrália/Oceania,0.09,Baixo
Áustria,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Bahamas,141,634.0,2018,3.88,+17.17%,3.66,3.12,4.22,141.71,2320.44,4.47,16.37,América do Norte e Central,0.01,Muito Baixo
Bangladesh,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Barbados,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Barein,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Bélgica,7497,52799.0,2018,3.88,+17.17%,3.66,3.12,4.22,7534.67,193244.34,7.01,25.65,Europa,0.71,Médio
Belice,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Benin,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Bermudas,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Bolívia,21566,57424.0,2018,3.88,+17.17%,3.66,3.12,4.22,21674.37,210171.84,2.65,9.7,América do Sul,0.77,Alto
Bósnia-Herzegovina,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Brasil,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Bulgária,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Cabo Verde,18,48.0,2018,3.88,+17.17%,3.66,3.12,4.22,18.09,175.68,2.65,9.71,África,0.0,Muito Baixo
Camarões,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Canadá,5308,20414.0,2018,3.88,+17.17%,3.66,3.12,4.22,5334.67,74715.24,3.83,14.01,América do Norte e Central,0.27,Médio
Catar,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Ilhas Cayman,19,203.0,2018,3.88,+17.17%,3.66,3.12,4.22,19.1,742.98,10.63,38.9,América do Norte e Central,0.0,Muito Baixo
Chile,11049,42832.0,2018,3.88,+17.17%,3.66,3.12,4.22,11104.52,156765.12,3.86,14.12,América do Sul,0.57,Alto
China,30835,126336.0,2018,3.88,+17.17%,3.66,3.12,4.22,30989.95,462389.76,4.08,14.92,Ásia,1.69,Alto
Chipre,279,480.0,2018,3.88,+17.17%,3.66,3.12,4.22,280.4,1756.8,1.71,6.27,Ásia,0.01,Muito Baixo
Cingapura,3298,11616.0,2018,3.88,+17.17%,3.66,3.12,4.22,3314.57,42514.56,3.5,12.83,Ásia,0.16,Baixo
Ilhas Cocos,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Colômbia,6944,26273.0,2018,3.88,+17.17%,3.66,3.12,4.22,6978.89,96159.18,3.76,13.78,América do Sul,0.35,Médio
Comores,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Congo,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Coréia do Sul,120,109.0,2018,3.88,+17.17%,3.66,3.12,4.22,120.6,398.94,0.9,3.31,,0.0,Muito Baixo
Costa do Marfim,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Costa Rica,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Coveite (Kuweit),0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Croácia,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Cuba,4776,5584.0,2018,3.88,+17.17%,3.66,3.12,4.22,4800.0,20437.44,1.16,4.26,América do Norte e Central,0.07,Médio
Curaçao,23930,43676.0,2018,3.88,+17.17%,3.66,3.12,4.22,24050.25,159854.16,1.82,6.65,,0.58,Alto
Dinamarca,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Dominica,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
El Salvador,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Emirados Arabes Unidos,360,1762.0,2018,3.88,+17.17%,3.66,3.12,4.22,361.81,6448.92,4.87,17.82,,0.02,Muito Baixo
Equador,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Eslováquia,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Espanha,6123,22631.0,2018,3.88,+17.17%,3.66,3.12,4.22,6153.77,82829.46,3.68,13.46,Europa,0.3,Médio
Estados Unidos,169109,512519.0,2018,3.88,+17.17%,3.66,3.12,4.22,169958.79,1875819.54,3.02,11.04,,6.85,Alto
Estônia,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Filipinas,9608,16205.0,2018,3.88,+17.17%,3.66,3.12,4.22,9656.28,59310.3,1.68,6.14,Ásia,0.22,Alto
Finlândia,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
França,11077,48677.0,2018,3.88,+17.17%,3.66,3.12,4.22,11132.66,178157.82,4.37,16.0,Europa,0.65,Alto
Gabão,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Gana,9000,13502.0,2018,3.88,+17.17%,3.66,3.12,4.22,9045.23,49417.32,1.49,5.46,África,0.18,Médio
Gibraltar,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Granada,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Grécia,232,730.0,2018,3.88,+17.17%,3.66,3.12,4.22,233.17,2671.8,3.13,11.46,Europa,0.01,Muito Baixo
Guatemala,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Guiana,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Guiana Francesa,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Guine Bissau,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Guine Equatorial,8389,26808.0,2018,3.88,+17.17%,3.66,3.12,4.22,8431.16,98117.28,3.18,11.64,,0.36,Médio
Haiti,79500,144425.0,2018,3.88,+17.17%,3.66,3.12,4.22,79899.5,528595.5,1.81,6.62,América do Norte e Central,1.93,Alto
Honduras,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Hong Kong,1742,9029.0,2018,3.88,+17.17%,3.66,3.12,4.22,1750.75,33046.14,5.16,18.88,,0.12,Baixo
Hungria,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilha de Man,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilhas Virgens,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Índia,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Indonésia,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irã,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Iraque,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irlanda,7560,25767.0,2018,3.88,+17.17%,3.66,3.12,4.22,7597.99,94307.22,3.39,12.41,Europa,0.34,Médio
Itália,3661,13260.0,2018,3.88,+17.17%,3.66,3.12,4.22,3679.4,48531.6,3.6,13.19,Europa,0.18,Baixo
Jamaica,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Japão,36992,112342.0,2018,3.88,+17.17%,3.66,3.12,4.22,37177.89,411171.72,3.02,11.06,Ásia,1.5,Alto
Jordânia,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Letônia,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Líbano,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Libéria,658,3100.0,2018,3.88,+17.17%,3.66,3.12,4.22,661.31,11346.0,4.69,17.16,África,0.04,Baixo
Luxemburgo,1778,11053.0,2018,3.88,+17.17%,3.66,3.12,4.22,1786.93,40453.98,6.19,22.64,Europa,0.15,Baixo
Macau,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malásia,15,33.0,2018,3.88,+17.17%,3.66,3.12,4.22,15.08,120.78,2.19,8.01,Ásia,0.0,Muito Baixo
Malavi,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malta,503,1192.0,2018,3.88,+17.17%,3.66,3.12,4.22,505.53,4362.72,2.36,8.63,Europa,0.02,Muito Baixo
Ilhas Marshall,923,2436.0,2018,3.88,+17.17%,3.66,3.12,4.22,927.64,8915.76,2.63,9.61,Austrália/Oceania,0.03,Baixo
Martinica,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Mauritânia,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
México,2748,9744.0,2018,3.88,+17.17%,3.66,3.12,4.22,2761.81,35663.04,3.53,12.91,América do Norte e Central,0.13,Baixo
Moçambique,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Montenegro,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Namíbia,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Nicarágua,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Nigéria,5175,6250.0,2018,3.88,+17.17%,3.66,3.12,4.22,5201.01,22875.0,1.2,4.4,África,0.08,Médio
Noruega,1295,9847.0,2018,3.88,+17.17%,3.66,3.12,4.22,1301.51,36040.02,7.57,27.69,Europa,0.13,Baixo
Nova Caledônia,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
