Países,Quantidade (Kg),Valor (US$),Ano,Preco_fechamento,Cambio%,Cambio,Minimo,Maximo,Quantidade (L),Valor (R$),Valor (L) US$,Valor (L) R$,CONTINENTE,Market_Share,Quantidade_Volume
Ilha de Man,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilhas Virgens,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Índia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Indonésia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irã,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Iraque,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irlanda,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Itália,604,2492.0,2014,2.66,+12.51%,2.35,2.18,2.76,607.04,5856.2,4.11,9.65,Europa,0.03,Muito Baixo
Jamaica,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Japão,106426,401774.0,2014,2.66,+12.51%,2.35,2.18,2.76,106960.8,944168.9,3.76,8.83,Ásia,5.38,Alto
Jordânia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Letônia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Líbano,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Libéria,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Luxemburgo,8281,52400.0,2014,2.66,+12.51%,2.35,2.18,2.76,8322.61,123140.0,6.3,14.8,Europa,0.7,Baixo
Macau,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malásia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Malavi,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malta,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilhas Marshall,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Martinica,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Mauritânia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
México,1521,24336.0,2014,2.66,+12.51%,2.35,2.18,2.76,1528.64,57189.6,15.92,37.41,América do Norte e Central,0.33,Muito Baixo
Moçambique,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Montenegro,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Namíbia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Nicarágua,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Nigéria,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Noruega,7179,50464.0,2014,2.66,+12.51%,2.35,2.18,2.76,7215.08,118590.4,6.99,16.44,Europa,0.68,Baixo
Nova Caledônia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Nova Zelândia,2800,13675.0,2014,2.66,+12.51%,2.35,2.18,2.76,2814.07,32136.25,4.86,11.42,Austrália/Oceania,0.18,Muito Baixo
Omã,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Países Baixos,165289,773767.0,2014,2.66,+12.51%,2.35,2.18,2.76,166119.6,1818352.45,4.66,10.95,Europa,10.35,Alto
Palau,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Panamá,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Paraguai,521847,908028.0,2014,2.66,+12.51%,2.35,2.18,2.76,524469.35,2133865.8,1.73,4.07,América do Sul,12.15,Alto
Peru,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Pitcairn,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Polônia,30181,107957.0,2014,2.66,+12.51%,2.35,2.18,2.76,30332.66,253698.95,3.56,8.36,Europa,1.44,Médio
Porto Rico,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Portugal,71544,79141.0,2014,2.66,+12.51%,2.35,2.18,2.76,71903.52,185981.35,1.1,2.59,Europa,1.06,Alto
Quênia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Reino Unido,305807,1373747.0,2014,2.66,+12.51%,2.35,2.18,2.76,307343.72,3228305.45,4.47,10.5,Europa,18.38,Alto
República Dominicana,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Rússia,190656,61440.0,2014,2.66,+12.51%,2.35,2.18,2.76,191614.07,144384.0,0.32,0.75,Europa,0.82,Alto
São Cristóvão e Névis,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,,0.0,Sem Volume
São Tomé e Príncipe,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
São Vicente e Granadinas,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Senegal,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Serra Leoa,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Sérvia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Singapura,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Suazilândia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Suécia,10404,51057.0,2014,2.66,+12.51%,2.35,2.18,2.76,10456.28,119983.95,4.88,11.47,Europa,0.68,Baixo
Suíça,27933,231762.0,2014,2.66,+12.51%,2.35,2.18,2.76,28073.37,544640.7,8.26,19.4,Europa,3.1,Médio
Suriname,6,19.0,2014,2.66,+12.51%,2.35,2.18,2.76,6.03,44.65,3.15,7.4,América do Sul,0.0,Muito Baixo
Tailândia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Taiwan,12519,67907.0,2014,2.66,+12.51%,2.35,2.18,2.76,12581.91,159581.45,5.4,12.68,Ásia,0.91,Baixo
Tanzânia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
República Tcheca,4500,35005.0,2014,2.66,+12.51%,2.35,2.18,2.76,4522.61,82261.75,7.74,18.19,,0.47,Baixo
Togo,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Toquelau,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Trinidade Tobago,360,1600.0,2014,2.66,+12.51%,2.35,2.18,2.76,361.81,3760.0,4.42,10.39,,0.02,Muito Baixo
Tunísia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Turquia,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Tuvalu,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Uruguai,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Vanuatu,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Venezuela,14,232.0,2014,2.66,+12.51%,2.35,2.18,2.76,14.07,545.2,16.49,38.75,América do Sul,0.0,Muito Baixo
Vietnã,0,0.0,2014,2.66,+12.51%,2.35,2.18,2.76,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
